"time","h_wspd_1","h_wspd_2","h_wspd_3","h_wspd_4","h_wspd_5","h_wspd_6","h_wdir_1","h_wdir_2","h_wdir_3","h_wdir_4","h_wdir_5","h_wdir_6","file_date","avg_pressure","avg_temp","avg_humidity","avg_dew_point"
92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1021.41,3.3,56.2,-4.6
93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1021.36,3.3,56.2,-4.6
94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1021.26,3.4,55.4,-4.7
95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1021.21,3.5,56.1,-4.4
96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1021.07,3.5,54.3,-4.8
97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1020.9,3.5,55.4,-4.6
98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1020.67,3.6,55.2,-4.6
99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1020.51,3.7,55.2,-4.4
100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1020.13,3.8,56,-4.2
101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1019.95,3.8,56.6,-4
102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1019.85,4.1,57.6,-3.5
103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1019.38,4,54.9,-4.2
104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1019.06,4.1,55,-4.1
105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1018.9,4.3,55.8,-3.8
106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1018.75,4.3,55.2,-3.8
107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1018.6,4.5,54.6,-3.9
108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1018.46,4.6,55.1,-3.6
109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1018.38,4.8,55.9,-3.2
110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1018.21,4.9,54.7,-3.4
111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1018.09,5.1,55.8,-3
112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1017.94,5.3,55.4,-2.9
113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1017.66,5.3,54,-3.2
114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1017.42,5.5,54.2,-3
115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1017.3,5.5,52.7,-3.4
116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1017.21,5.7,53.8,-3
117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1017.21,5.7,52.4,-3.3
118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1017.2,5.8,54,-2.8
119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1017.17,6,55.1,-2.4
120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1017.14,5.9,53.9,-2.7
121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1017.22,6,55.8,-2.2
122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1017.13,6.2,55.8,-2
123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1017.04,6.3,55.7,-1.9
124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1017.15,6.3,55.8,-1.9
125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1017.31,6.4,53.9,-2.2
126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1017.32,6.3,54.8,-2.1
127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1017.31,6.3,54.2,-2.3
128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1017.3,6.3,53.9,-2.4
129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1017.36,6.3,53.9,-2.4
130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1017.46,6.2,54.5,-2.3
131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1017.6,6,54.7,-2.4
132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1017.59,6,55.3,-2.3
133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1017.7,6,56.3,-2
134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1017.74,6,56.3,-2
135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1017.84,6,55.6,-2.2
136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1017.92,5.9,54.4,-2.6
137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1017.99,5.9,54.3,-2.6
138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1017.99,5.9,54.4,-2.6
139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1018.02,5.9,55.3,-2.4
140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1017.97,6,57.2,-1.8
141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1017.99,6,56.6,-2
142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1017.99,6.1,56.5,-1.9
143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1018,6.1,56.7,-1.8
144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1018,6.1,56.7,-1.8
1,6.80650058183681,7.03573322342778,7.3331718848287,7.48101852641062,7.03120081432164,5.49307638692126,-88.8292216410922,-87.3248431692221,-86.9149322836868,-87.7263593703341,-88.3536383068817,-89.9068576494533,"2016-01-03",1017.875,6.15,57.05,-1.7
2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1017.77,6.3,58.3,-1.3
3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1017.8,6.4,57.4,-1.3
4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1017.79,6.5,57.8,-1.2
5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1017.73,6.5,55.8,-1.6
6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1017.66,6.6,55.9,-1.6
7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1017.63,6.6,57.2,-1.3
8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1017.55,6.7,60,-0.5
9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1017.5,6.8,58.6,-0.7
10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1017.41,7,57.8,-0.8
11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1017.33,7,57.6,-0.7
12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1017.17,7.1,57.2,-0.8
13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1017.13,7.1,58,-0.6
14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1017.08,7.1,59.2,-0.3
15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1017.07,7,58.4,-0.5
16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1017.04,7,59.2,-0.4
17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1016.84,7,59,-0.4
18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1016.82,7.1,58.6,-0.4
19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1016.7575,7.175,59.775,-0.075
20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1016.695,7.25,60.95,0.25
21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1016.66,7.3,62.2,0.5
22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1016.49,7.3,64.5,1
23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1016.52,7.3,62.4,0.6
24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1016.39,7.4,61.3,0.4
25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1016.24,7.4,63.1,0.9
26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1016.24,7.4,62.1,0.7
27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1016.14,7.5,62.5,0.8
28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1016.03,7.5,64.3,1.2
29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1016.03,7.6,63.2,1
30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1015.86,7.6,62.2,0.8
31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1015.77,7.8,62,1
32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1015.68,7.9,60.1,0.6
33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1015.65,8,59.7,0.7
34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1015.64,8.1,57.4,0.2
35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1015.46,8.1,59.1,0.6
36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1015.36,8.1,59.1,0.6
37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1015.32,8.2,60.4,1
38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1015.12,8.2,62,1.4
39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1014.97,8.2,63.4,1.7
40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1014.93,8.1,65.9,2.1
41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1014.82,7.9,66.4,2
42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1014.82,7.7,68.4,2.3
43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1014.81,7.5,69.5,2.3
44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1014.84,7.4,72.2,2.7
45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1014.78,7.3,72.5,2.6
46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1014.62,7.1,72.3,2.5
47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1014.59,7,73.7,2.7
48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1014.45,6.9,72.9,2.4
49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1014.47,6.8,73.2,2.3
50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1014.38,6.7,74.2,2.4
51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1014.21,6.4,74,2.1
52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1014.31,6.2,75.1,2.1
53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1014.16,6.1,75.3,2.1
54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1013.95,6,75.5,2
55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1013.78,6,76.3,2.2
56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1013.66,6,76.7,2.2
57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1013.47,5.9,77.5,2.3
58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1013.44,6,76.9,2.3
59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1013.32,6.3,75.4,2.3
60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1013.24,6.5,74.5,2.3
61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1013.18,6.7,72.9,2.2
62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1013.09,6.7,72.8,2.1
63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1013.21,6.7,73.7,2.4
64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1013.34,6.8,73.8,2.5
65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1013.38,6.8,73,2.3
66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1013.48,6.8,72.5,2.2
67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1013.52,6.8,72.9,2.3
68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1013.66,6.8,75.5,2.8
69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1013.77,6.7,74.3,2.5
70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1013.62,6.7,74.4,2.5
71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1013.4,6.7,74.8,2.5
72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1013.49,6.7,74.6,2.5
73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1013.31,6.7,75.9,2.8
74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1013.13,6.8,75.4,2.7
75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1013.11,6.9,74.9,2.8
76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1013.26,7.1,73.4,2.6
77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1013.08,7.2,73.3,2.8
78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1012.98,7.3,71.8,2.6
79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1013.04,7.4,68.2,2
80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1012.95,7.5,67.2,1.9
81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1013.01,7.5,69.3,2.3
82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1013.09,7.6,70.2,2.5
83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1013.14,7.5,68.7,2.1
84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1013.21,7.4,68.6,2.1
85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1013.31,7.4,67.7,1.8
86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1013.31,7.3,73.2,2.8
87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1013.28,6.7,75.2,2.7
88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1013.32,6.6,73.6,2.3
89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1013.46,6.6,74.2,2.4
90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1013.55,6.7,73.6,2.3
91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1013.64,6.8,72.8,2.3
92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1013.49,6.9,73.4,2.5
93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1013.32,7.1,74,2.8
94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1013.17,7.2,70.7,2.2
95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1012.85,7.4,68.6,2.1
96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1012.63,7.7,67.9,2.1
97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1012.51,7.8,65.8,1.9
98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1012.28,7.9,63.7,1.5
99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1012.06,8,65.3,1.9
100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1011.75,8.2,65.8,2.2
101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1011.47,8.3,65.1,2.2
102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1011.12,8.5,63.8,2.1
103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.8,8.6,62.2,1.8
104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.68,8.7,63.2,2.1
105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.51,8.8,62.9,2.1
106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.33,9,62.3,2.1
107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.25,9.3,54.2,0.5
108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.04,9.5,54.1,0.6
109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.93,9.4,55.6,0.9
110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.87,9.4,56.9,1.3
111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.8,9.4,55.5,1
112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.77,9.4,55.3,0.9
113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.59,9.5,56.2,1.2
114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.51,9.8,54.3,1
115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.65,10,50.5,0.2
116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.7,10.3,46.7,-0.7
117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.69,10.3,45.3,-1
118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.68,10.4,46.2,-0.7
119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.62,10.3,43.4,-1.6
120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.53,10.3,43.6,-1.6
121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.63,10.3,43.2,-1.7
122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.66,10.3,43.4,-1.6
123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.73,10,44.1,-1.6
124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.96,10.1,44.4,-1.5
125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.15,10.1,42.4,-2.1
126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.34,10,42.9,-2.1
127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.42,9.8,44.1,-1.8
128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.57,9.7,41.8,-2.6
129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.7,9.6,44.9,-1.8
130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.84,9.3,44.2,-2.3
131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.98,9,44.3,-2.5
132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1011.21,8.9,45.2,-2.3
133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1011.36,8.8,46.7,-2
134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1011.58,8.6,46.8,-2.1
135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1011.78,8.3,45.9,-2.7
136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1012.09,8.1,46.2,-2.8
137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1012.34,7.8,47.6,-2.6
138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1012.58,7.4,51.2,-2
139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1012.84,6.9,53.3,-1.9
140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1012.98,6.5,55.8,-1.7
141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1013.19,6.2,56.2,-1.9
142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1013.32,5.9,56.3,-2.1
143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1013.49,5.8,57,-2
144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1013.49,5.8,57,-2
1,7.50009433717363,8.47581655840355,8.97268461010246,8.82257234675189,8.02617651169499,5.51740567651189,-25.1054901566796,-23.7925995315282,-22.5046984963379,-22.7035167802312,-23.9880983814427,-29.2781151543936,"2016-01-04",1013.535,5.7,57.15,-2.15
2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1013.7,5.4,55.9,-2.7
3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1013.68,5.4,56.8,-2.5
4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1013.72,5.4,58.6,-2.1
5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1013.75,5.2,57.3,-2.5
6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1013.84,5,58.6,-2.4
7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1014.02,4.9,58.9,-2.5
8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1014.06,4.7,58.8,-2.6
9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1013.89,4.6,59.6,-2.6
10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1013.83,4.5,58,-3
11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1013.7,4.4,59.3,-2.8
12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1013.67,4.4,59,-2.9
13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1013.73,4.4,59.3,-2.9
14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1013.87,4.4,59.3,-2.9
15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1014.1,4.2,60,-2.9
16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1014.13,4.1,60.6,-2.8
17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1014.11,4.2,59.3,-3.1
18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1014.08,4,59.5,-3.1
19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1014.06,4,61.1,-2.8
20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1014.06,4,61.2,-2.8
21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1013.87,4,62.5,-2.5
22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1013.92,4,64,-2.2
23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1014.14,3.9,64.9,-2.1
24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1014.27,3.9,63.5,-2.4
25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1014.13,3.8,64.8,-2.2
26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1013.97,3.7,64.6,-2.3
27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1013.76,3.7,64.9,-2.3
28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1013.6,3.8,65.3,-2.1
29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1013.53,3.7,65.9,-2.1
30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1013.41,3.5,64.6,-2.6
31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1013.36,3.4,66.4,-2.3
32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1013.45,3.3,66.4,-2.3
33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1013.41,3.3,67.4,-2.2
34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1013.31,3.3,67,-2.3
35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1013.07,3,67,-2.5
36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1012.96,3,68.7,-2.2
37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1012.94,3,67.9,-2.4
38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1012.87,3,67.8,-2.4
39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1012.84,3.1,68.4,-2.2
40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1012.78,3.2,68.5,-2
